Group 1,Group 2,H,p-value,q-value
P3S3 (n=6),P7S3 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P3S3 (n=6),P7S4 (n=6),0.4102564102564159,0.5218393903336124,0.8656599919915443
P3S3 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P3S3 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P3S3 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P3S4 (n=6),P3S5 (n=6),0.0,1.0,1.0
P3S4 (n=6),P4S1 (n=24),0.010752688172047442,0.9174112601920241,1.0
P3S4 (n=6),P4S2 (n=6),1.2564102564102626,0.2623316754083529,0.586110409921365
P3S4 (n=6),P4S3 (n=6),1.2564102564102626,0.2623316754083529,0.586110409921365
P3S4 (n=6),P4S4 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S4 (n=6),P5S1 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S4 (n=6),P5S2 (n=6),0.6410256410256494,0.42333964158244053,0.7748208938187842
P3S4 (n=6),P6S1 (n=24),0.024193548387103192,0.8763934510755662,1.0
P3S4 (n=6),P6S2 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P3S4 (n=6),P6S3 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P3S4 (n=6),P7S1 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P3S4 (n=6),P7S2 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P3S4 (n=6),P7S3 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P3S4 (n=6),P7S4 (n=6),0.4102564102564159,0.5218393903336124,0.8656599919915443
P3S4 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P3S4 (n=6),Pram_120 (n=3),2.3999999999999986,0.12133525035848367,0.3758205869310482
P3S4 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P3S5 (n=6),P4S1 (n=24),0.0026881720430225187,0.9586501393763696,1.0
P3S5 (n=6),P4S2 (n=6),0.2307692307692335,0.6309540411841686,0.934188669932381
P3S5 (n=6),P4S3 (n=6),0.4102564102564159,0.5218393903336124,0.8656599919915443
P3S5 (n=6),P4S4 (n=6),0.1025641025641093,0.7487740417065392,1.0
P3S5 (n=6),P5S1 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S5 (n=6),P5S2 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P3S5 (n=6),P6S1 (n=24),0.0026881720430225187,0.9586501393763696,1.0
P3S5 (n=6),P6S2 (n=6),0.0,1.0,1.0
P3S5 (n=6),P6S3 (n=6),0.0,1.0,1.0
P3S5 (n=6),P7S1 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S5 (n=6),P7S2 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S5 (n=6),P7S3 (n=6),0.0,1.0,1.0
P3S5 (n=6),P7S4 (n=6),0.0,1.0,1.0
P3S5 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P3S5 (n=6),Pram_120 (n=3),1.0666666666666664,0.30169958247834494,0.6534628511321358
P3S5 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S1 (n=24),P4S2 (n=6),1.1854838709677438,0.2762424094447344,0.6035957492713139
P4S1 (n=24),P4S3 (n=6),0.21774193548387188,0.6407658627055887,0.9458924639939643
P4S1 (n=24),P4S4 (n=6),0.010752688172047442,0.9174112601920241,1.0
P4S1 (n=24),P5S1 (n=6),0.06720430107527875,0.7954516721040452,1.0
P4S1 (n=24),P5S2 (n=6),0.024193548387103192,0.8763934510755662,1.0
P4S1 (n=24),P6S1 (n=24),3.8371598639455726,0.050128366382368394,0.1855497740720502
P4S1 (n=24),P6S2 (n=6),0.9704301075268944,0.32457293475435933,0.6679500413383094
P4S1 (n=24),P6S3 (n=6),0.7768817204301115,0.3780965203314165,0.7297115723127726
P4S1 (n=24),P7S1 (n=6),0.3870967741935516,0.5338294217441379,0.8734380764181987
P4S1 (n=24),P7S2 (n=6),0.5268817204301115,0.46792080733173624,0.8288882872733613
P4S1 (n=24),P7S3 (n=6),0.2688172043010866,0.6041263073291608,0.934188669932381
P4S1 (n=24),P7S4 (n=6),0.17204301075270223,0.6783024655972199,0.998332412273653
P4S1 (n=24),PBS (n=3),7.714285714285708,0.005478553242547383,0.14215044284309317
P4S1 (n=24),Pram_120 (n=3),7.714285714285708,0.005478553242547383,0.14215044284309317
P4S1 (n=24),Pram_120_d (n=3),7.714285714285708,0.005478553242547383,0.14215044284309317
P4S2 (n=6),P4S3 (n=6),0.2307692307692335,0.6309540411841686,0.934188669932381
P4S2 (n=6),P4S4 (n=6),0.4102564102564159,0.5218393903336124,0.8656599919915443
P4S2 (n=6),P5S1 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P4S2 (n=6),P5S2 (n=6),1.6410256410256494,0.20018480417757442,0.48672383760822013
P4S2 (n=6),P6S1 (n=24),2.7526881720430225,0.09709106759647618,0.3168234837358696
P4S2 (n=6),P6S2 (n=6),0.1025641025641093,0.7487740417065392,1.0
P4S2 (n=6),P6S3 (n=6),0.4102564102564159,0.5218393903336124,0.8656599919915443
P4S2 (n=6),P7S1 (n=6),0.6410256410256494,0.42333964158244053,0.7748208938187842
P4S2 (n=6),P7S2 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P4S2 (n=6),P7S3 (n=6),1.6410256410256494,0.20018480417757442,0.48672383760822013
P4S2 (n=6),P7S4 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P4S2 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S2 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S2 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S3 (n=6),P4S4 (n=6),1.2564102564102626,0.2623316754083529,0.586110409921365
P4S3 (n=6),P5S1 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P4S3 (n=6),P5S2 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P4S3 (n=6),P6S1 (n=24),0.8709677419354875,0.35068753604798253,0.6875139046632384
P4S3 (n=6),P6S2 (n=6),0.0,1.0,1.0
P4S3 (n=6),P6S3 (n=6),0.0,1.0,1.0
P4S3 (n=6),P7S1 (n=6),0.0,1.0,1.0
P4S3 (n=6),P7S2 (n=6),0.0,1.0,1.0
P4S3 (n=6),P7S3 (n=6),0.025641025641029103,0.8727801237939032,1.0
P4S3 (n=6),P7S4 (n=6),0.1025641025641093,0.7487740417065392,1.0
P4S3 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S3 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S3 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S4 (n=6),P5S1 (n=6),0.2307692307692335,0.6309540411841686,0.934188669932381
P4S4 (n=6),P5S2 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P4S4 (n=6),P6S1 (n=24),0.0026881720430225187,0.9586501393763696,1.0
P4S4 (n=6),P6S2 (n=6),0.2307692307692335,0.6309540411841686,0.934188669932381
P4S4 (n=6),P6S3 (n=6),0.025641025641029103,0.8727801237939032,1.0
P4S4 (n=6),P7S1 (n=6),0.6410256410256494,0.42333964158244053,0.7748208938187842
P4S4 (n=6),P7S2 (n=6),0.2307692307692335,0.6309540411841686,0.934188669932381
P4S4 (n=6),P7S3 (n=6),0.0,1.0,1.0
P4S4 (n=6),P7S4 (n=6),0.0,1.0,1.0
P4S4 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P4S4 (n=6),Pram_120 (n=3),0.5999999999999979,0.4385780260810006,0.7853238300944992
P4S4 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P5S1 (n=6),P5S2 (n=6),0.1025641025641093,0.7487740417065392,1.0
P5S1 (n=6),P6S1 (n=24),0.024193548387103192,0.8763934510755662,1.0
P5S1 (n=6),P6S2 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S1 (n=6),P6S3 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S1 (n=6),P7S1 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S1 (n=6),P7S2 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S1 (n=6),P7S3 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S1 (n=6),P7S4 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P5S1 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P5S1 (n=6),Pram_120 (n=3),4.266666666666666,0.038867103812417335,0.1847305884516613
P5S1 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P5S2 (n=6),P6S1 (n=24),0.09677419354838435,0.7557356175737303,1.0
P5S2 (n=6),P6S2 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S2 (n=6),P6S3 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P5S2 (n=6),P7S1 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P5S2 (n=6),P7S2 (n=6),1.2564102564102626,0.2623316754083529,0.586110409921365
P5S2 (n=6),P7S3 (n=6),0.6410256410256494,0.42333964158244053,0.7748208938187842
P5S2 (n=6),P7S4 (n=6),0.1025641025641093,0.7487740417065392,1.0
P5S2 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P5S2 (n=6),Pram_120 (n=3),0.0,1.0,1.0
P5S2 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P6S1 (n=24),P6S2 (n=6),2.583333333333343,0.10799402810510615,0.339019227469194
P6S1 (n=24),P6S3 (n=6),2.583333333333343,0.10799402810510615,0.339019227469194
P6S1 (n=24),P7S1 (n=6),1.4220430107527022,0.23306742605938502,0.5584610788669322
P6S1 (n=24),P7S2 (n=6),1.9596774193548328,0.16154782208570928,0.42172484081322004
P6S1 (n=24),P7S3 (n=6),1.4220430107527022,0.23306742605938502,0.5584610788669322
P6S1 (n=24),P7S4 (n=6),0.8709677419354875,0.35068753604798253,0.6875139046632384
P6S1 (n=24),PBS (n=3),7.714285714285708,0.005478553242547383,0.14215044284309317
P6S1 (n=24),Pram_120 (n=3),5.720238095238088,0.016770456126382005,0.14215044284309317
P6S1 (n=24),Pram_120_d (n=3),7.714285714285708,0.005478553242547383,0.14215044284309317
P6S2 (n=6),P6S3 (n=6),0.025641025641029103,0.8727801237939032,1.0
P6S2 (n=6),P7S1 (n=6),0.025641025641029103,0.8727801237939032,1.0
P6S2 (n=6),P7S2 (n=6),0.4102564102564159,0.5218393903336124,0.8656599919915443
P6S2 (n=6),P7S3 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P6S2 (n=6),P7S4 (n=6),2.07692307692308,0.1495413545846106,0.3966444485238869
P6S2 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P6S2 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P6S2 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P6S3 (n=6),P7S1 (n=6),0.025641025641029103,0.8727801237939032,1.0
P6S3 (n=6),P7S2 (n=6),0.2307692307692335,0.6309540411841686,0.934188669932381
P6S3 (n=6),P7S3 (n=6),1.2564102564102626,0.2623316754083529,0.586110409921365
P6S3 (n=6),P7S4 (n=6),1.6410256410256494,0.20018480417757442,0.48672383760822013
P6S3 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P6S3 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P6S3 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S1 (n=6),P7S2 (n=6),0.0,1.0,1.0
P7S1 (n=6),P7S3 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P7S1 (n=6),P7S4 (n=6),0.9230769230769269,0.336668367610035,0.6679500413383094
P7S1 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S1 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S1 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S2 (n=6),P7S3 (n=6),0.6410256410256494,0.42333964158244053,0.7748208938187842
P7S2 (n=6),P7S4 (n=6),1.2564102564102626,0.2623316754083529,0.586110409921365
P7S2 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S2 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S2 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S3 (n=6),P7S4 (n=6),0.6410256410256494,0.42333964158244053,0.7748208938187842
P7S3 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S3 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S3 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S4 (n=6),PBS (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S4 (n=6),Pram_120 (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
P7S4 (n=6),Pram_120_d (n=3),5.399999999999999,0.020136751550346346,0.14215044284309317
PBS (n=3),Pram_120 (n=3),3.857142857142854,0.049534613435626915,0.1847305884516613
PBS (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.1847305884516613
Pram_120 (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.1847305884516613
